movieId,title,imdbId,tmdbId,genre,original_language,popularity,release_date,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,release_year,release_month,release_day,movie_avg_rating,movie_rating_stddev,movie_rating_count
290,Once Were Warriors (1994),0110729,527,Drama,en,8.484,1994-09-02,7.4,296,Drama,None,None,None,None,1994,9,2,4.035714285714286,0.842712783316377,14
292,Outbreak (1995),0114069,6950,"Action,Drama,Science Fiction,Thriller",en,20.975,1995-03-10,6.5,1823,Action,Drama,Science Fiction,Thriller,None,1995,3,10,3.4257425742574257,0.9038421837186551,101
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0110413,101,"Crime,Drama,Action",en,55.424,1994-09-14,8.3,12278,Crime,Drama,Action,None,None,1994,9,14,4.018796992481203,0.862532421519739,133
296,Pulp Fiction (1994),0110912,680,"Thriller,Crime",en,67.224,1994-09-10,8.5,23481,Thriller,Crime,None,None,None,1994,9,10,4.197068403908795,0.9519971466349251,307
300,Quiz Show (1994),0110932,11450,"History,Drama,Mystery",en,7.778,1994-08-25,7.3,710,History,Drama,Mystery,None,None,1994,8,25,3.5185185185185186,0.8457409637576848,81
302,"Queen Margot (Reine Margot, La) (1994)",0110963,10452,"Drama,History,Romance",fr,11.395,1994-05-13,7.2,265,Drama,History,Romance,None,None,1994,5,13,3.2,0.4472135954999579,5
303,"Quick and the Dead, The (1995)",0114214,12106,"Western,Action,Thriller",en,15.779,1995-02-09,6.5,1359,Western,Action,Thriller,None,None,1995,2,9,2.953125,0.9012480146280311,32
306,Three Colors: Red (Trois couleurs: Rouge) (1994),0111495,110,"Drama,Mystery,Romance",fr,15.038,1994-05-12,8.0,1031,Drama,Mystery,Romance,None,None,1994,5,12,4.21875,1.0483121354507603,16
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),0108394,108,Drama,fr,11.401,1993-09-08,7.7,1272,Drama,None,None,None,None,1993,9,8,3.8958333333333335,1.1513618275637831,24
308,Three Colors: White (Trzy kolory: Bialy) (1994),0111507,109,"Comedy,Drama,Mystery",fr,9.824,1994-01-26,7.5,876,Comedy,Drama,Mystery,None,None,1994,1,26,4.025,0.8025452930323752,20
313,"Swan Princess, The (1994)",0111333,22586,"Family,Animation,Fantasy,Adventure,Comedy",en,20.293,1994-11-18,6.6,810,Family,Animation,Fantasy,Adventure,Comedy,1994,11,18,3.3333333333333335,0.5773502691896258,3
315,"Specialist, The (1994)",0111255,2636,"Action,Thriller",en,15.178,1994-10-07,5.8,1024,Action,Thriller,None,None,None,1994,10,7,3.0789473684210527,0.9831438526446106,38
316,Stargate (1994),0111282,2164,"Action,Adventure,Science Fiction",en,19.66,1994-10-27,7.0,2713,Action,Adventure,Science Fiction,None,None,1994,10,27,3.375,0.8442036816521874,140
317,"Santa Clause, The (1994)",0111070,11395,"Fantasy,Drama,Comedy,Family",en,15.563,1994-11-11,6.4,1597,Fantasy,Drama,Comedy,Family,None,1994,11,11,3.2037037037037037,1.0629492514278898,81
318,"Shawshank Redemption, The (1994)",0111161,278,"Drama,Crime",en,94.075,1994-09-23,8.7,21862,Drama,Crime,None,None,None,1994,9,23,4.429022082018927,0.7130186250284238,317
319,Shallow Grave (1994),0111149,9905,"Crime,Thriller",en,7.324,1994-12-22,7.0,788,Crime,Thriller,None,None,None,1994,12,22,3.6,1.231174022502185,20
322,Swimming with Sharks (1995),0114594,20306,"Crime,Comedy",en,5.268,1994-09-10,6.6,250,Crime,Comedy,None,None,None,1994,9,10,3.55,1.065885130354632,10
326,To Live (Huozhe) (1994),0110081,31439,"Drama,Romance,War",zh,10.442,1994-05-26,7.9,200,Drama,Romance,War,None,None,1994,5,26,4.0,1.0,3
327,Tank Girl (1995),0114614,9067,"Action,Comedy,Fantasy,Science Fiction",en,12.07,1995-03-31,5.4,364,Action,Comedy,Fantasy,Science Fiction,None,1995,3,31,2.823529411764706,1.1206218034562159,34
328,Tales from the Crypt Presents: Demon Knight (1995),0114608,9059,"Horror,Comedy,Thriller",en,15.041,1995-01-13,6.8,369,Horror,Comedy,Thriller,None,None,1995,1,13,3.15,1.179689224612426,10
329,Star Trek: Generations (1994),0111280,193,"Science Fiction,Action,Adventure,Thriller",en,10.965,1994-11-18,6.6,1040,Science Fiction,Action,Adventure,Thriller,None,1994,11,18,3.3935185185185186,0.8147327006360032,108
332,Village of the Damned (1995),0114852,12122,"Thriller,Horror,Science Fiction",en,21.945,1995-04-28,6.0,641,Thriller,Horror,Science Fiction,None,None,1995,4,28,2.8333333333333335,1.0730867399773196,12
333,Tommy Boy (1995),0114694,11381,Comedy,en,8.915,1995-03-31,6.8,763,Comedy,None,None,None,None,1995,3,31,3.78,1.0887176504718659,50
337,What's Eating Gilbert Grape (1993),0108550,1587,"Romance,Drama",en,34.72,1993-12-17,7.7,3216,Romance,Drama,None,None,None,1993,12,17,3.7662337662337664,0.9374672470924812,77
338,Virtuosity (1995),0114857,9271,"Action,Crime,Science Fiction,Thriller",en,12.718,1995-08-04,5.5,424,Action,Crime,Science Fiction,Thriller,None,1995,8,4,2.8421052631578947,1.0145145470035764,19
339,While You Were Sleeping (1995),0114924,2064,"Romance,Comedy",en,15.878,1995-04-21,6.9,1375,Romance,Comedy,None,None,None,1995,4,21,3.4693877551020407,0.8846233007209418,98
342,Muriel's Wedding (1994),0110598,236,"Comedy,Drama,Romance",en,7.872,1994-09-29,6.9,337,Comedy,Drama,Romance,None,None,1994,9,29,3.272727272727273,1.0390117682420419,33
344,Ace Ventura: Pet Detective (1994),0109040,3049,"Comedy,Adventure",en,25.32,1994-02-04,6.5,4788,Comedy,Adventure,None,None,None,1994,2,4,3.040372670807453,1.0708862499110006,161
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",0109045,2759,"Drama,Comedy",en,9.206,1994-05-31,7.3,606,Drama,Comedy,None,None,None,1994,5,31,3.5972222222222223,0.9770176518689374,36
347,Bitter Moon (1992),0104779,10497,"Thriller,Drama,Romance",en,19.92,1992-09-02,7.1,534,Thriller,Drama,Romance,None,None,1992,9,2,3.5,0.8366600265340756,6
348,Bullets Over Broadway (1994),0109348,11382,"Comedy,Thriller",en,8.256,1994-10-14,7.1,458,Comedy,Thriller,None,None,None,1994,10,14,3.5833333333333335,1.1225228154760898,30
349,Clear and Present Danger (1994),0109444,9331,"Action,Drama,Thriller",en,14.871,1994-08-03,6.6,1161,Action,Drama,Thriller,None,None,1994,8,3,3.6045454545454545,0.7813639408154643,110
350,"Client, The (1994)",0109446,10731,"Drama,Thriller,Crime,Mystery",en,14.871,1994-07-20,6.7,881,Drama,Thriller,Crime,Mystery,None,1994,7,20,3.3859649122807016,0.8609460320922785,57
351,"Corrina, Corrina (1994)",0109484,10464,"Comedy,Drama,Family,Romance",en,7.319,1994-08-12,6.7,374,Comedy,Drama,Family,Romance,None,1994,8,12,3.176470588235294,0.9003675719981713,17
353,"Crow, The (1994)",0109506,9495,"Fantasy,Action,Thriller",en,29.254,1994-05-11,7.5,3161,Fantasy,Action,Thriller,None,None,1994,5,11,3.609375,0.9696536364100197,64
355,"Flintstones, The (1994)",0109813,888,"Fantasy,Comedy,Family",en,47.629,1994-05-26,5.3,2022,Fantasy,Comedy,Family,None,None,1994,5,26,2.357142857142857,0.9708288782279779,42
356,Forrest Gump (1994),0109830,13,"Comedy,Drama,Romance",en,65.175,1994-06-23,8.5,23009,Comedy,Drama,Romance,None,None,1994,6,23,4.164133738601824,0.8312435184333795,329
357,Four Weddings and a Funeral (1994),0109831,712,"Comedy,Drama,Romance",en,15.706,1994-03-09,6.8,2163,Comedy,Drama,Romance,None,None,1994,3,9,3.5194174757281553,1.1134699563136734,103
361,It Could Happen to You (1994),0110167,10660,"Comedy,Drama,Romance",en,10.912,1994-07-29,6.5,564,Comedy,Drama,Romance,None,None,1994,7,29,3.0588235294117645,0.6093632163264898,17
362,"Jungle Book, The (1994)",0110213,10714,"Family,Adventure,Drama",en,15.171,1994-12-23,6.0,382,Family,Adventure,Drama,None,None,1994,12,23,3.5294117647058822,1.079710795106504,34
364,"Lion King, The (1994)",0110357,8587,"Family,Animation,Drama",en,204.155,1994-06-23,8.3,15531,Family,Animation,Drama,None,None,1994,6,23,3.941860465116279,0.8374236620569555,172
365,Little Buddha (1993),0107426,1689,"Drama,History",en,8.632,1993-12-01,6.3,332,Drama,History,None,None,None,1993,12,1,3.25,0.9574271077563381,4
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",0111686,11596,"Horror,Mystery,Fantasy",en,26.645,1994-10-13,6.4,1070,Horror,Mystery,Fantasy,None,None,1994,10,13,2.9166666666666665,1.2583057392117916,12
367,"Mask, The (1994)",0110475,854,"Romance,Comedy,Crime,Fantasy",en,64.197,1994-07-29,6.9,8527,Romance,Comedy,Crime,Fantasy,None,1994,7,29,3.1847133757961785,1.0020597764230783,157
368,Maverick (1994),0110478,9359,"Action,Adventure,Comedy,Drama,Western",en,15.676,1994-05-20,6.8,1241,Action,Adventure,Comedy,Drama,Western,1994,5,20,3.5,0.8399282422057222,74
370,Naked Gun 33 1/3: The Final Insult (1994),0110622,36593,"Comedy,Crime",en,22.332,1994-03-18,6.4,1594,Comedy,Crime,None,None,None,1994,3,18,3.060344827586207,1.0220275093582645,58
372,Reality Bites (1994),0110950,2788,"Drama,Comedy,Romance",en,8.736,1994-02-18,6.6,571,Drama,Comedy,Romance,None,None,1994,2,18,2.761904761904762,1.1024863674786145,21
373,Red Rock West (1992),0105226,10427,"Crime,Drama,Thriller",en,8.83,1993-05-14,6.7,234,Crime,Drama,Thriller,None,None,1993,5,14,3.6363636363636362,0.8090398349558906,11
374,Richie Rich (1994),0110989,11011,"Comedy,Family",en,31.22,1994-12-19,5.9,1890,Comedy,Family,None,None,None,1994,12,19,2.2,1.2162099599438685,25
376,"River Wild, The (1994)",0110997,8987,"Adventure,Action,Crime,Thriller",en,12.716,1994-09-30,6.4,706,Adventure,Action,Crime,Thriller,None,1994,9,30,3.25,0.816496580927726,40
377,Speed (1994),0111257,1637,"Action,Adventure,Crime",en,35.863,1994-06-09,7.1,4984,Action,Adventure,Crime,None,None,1994,6,9,3.5292397660818713,0.9341677679328539,171
379,Timecop (1994),0111438,8831,"Thriller,Science Fiction,Action,Crime",en,11.565,1994-09-15,6.0,908,Thriller,Science Fiction,Action,Crime,None,1994,9,15,2.5,0.9486832980505139,21
380,True Lies (1994),0111503,36955,"Action,Thriller",en,27.848,1994-07-15,7.0,3266,Action,Thriller,None,None,None,1994,7,15,3.497191011235955,0.9120926317859902,178
381,When a Man Loves a Woman (1994),0111693,10449,"Drama,Romance",en,10.922,1994-04-29,6.5,270,Drama,Romance,None,None,None,1994,4,29,3.8181818181818183,0.8447700063546075,11
382,Wolf (1994),0111742,10395,"Fantasy,Drama,Horror",en,14.944,1994-06-17,6.1,712,Fantasy,Drama,Horror,None,None,1994,6,17,3.15625,1.0282468899377555,16
383,Wyatt Earp (1994),0111756,12160,"Western,Drama,Action,Adventure",en,17.202,1994-06-24,6.8,663,Western,Drama,Action,Adventure,None,1994,6,24,3.0952380952380953,1.0442586798663396,21
390,Faster Pussycat! Kill! Kill! (1965),0059170,315,"Action,Crime,Comedy",en,7.396,1965-08-06,6.4,233,Action,Crime,Comedy,None,None,1965,8,6,3.7,1.2041594578792296,5
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),0110027,8011,"Fantasy,Action",en,9.762,1994-11-29,4.8,367,Fantasy,Action,None,None,None,1994,11,29,2.4166666666666665,0.7637626158259734,12
407,In the Mouth of Madness (1995),0113409,2654,"Horror,Mystery,Thriller",en,16.326,1995-02-03,7.2,1239,Horror,Mystery,Thriller,None,None,1995,2,3,3.4375,0.9425459443140463,8
410,Addams Family Values (1993),0106220,2758,"Comedy,Family,Fantasy",en,30.57,1993-11-19,6.9,2333,Comedy,Family,Fantasy,None,None,1993,11,19,3.1011904761904763,0.7516237920179758,84
412,"Age of Innocence, The (1993)",0106226,10436,"Drama,Romance",en,9.565,1993-09-10,7.0,835,Drama,Romance,None,None,None,1993,9,10,3.5,1.0522085616183026,15
413,Airheads (1994),0109068,13595,"Comedy,Crime,Music",en,10.757,1994-08-05,6.1,566,Comedy,Crime,Music,None,None,1994,8,5,2.7884615384615383,0.9399263473600146,26
419,"Beverly Hillbillies, The (1993)",0106400,11041,Comedy,en,26.897,1993-10-15,6.2,435,Comedy,None,None,None,None,1993,10,15,2.675,1.2060701733970105,20
420,Beverly Hills Cop III (1994),0109254,306,"Action,Comedy,Crime",en,16.259,1994-05-24,5.9,1400,Action,Comedy,Crime,None,None,1994,5,24,2.7203389830508473,0.9389612127086835,59
421,Black Beauty (1994),0109279,14522,"Adventure,Family",en,9.781,1994-07-29,6.8,295,Adventure,Family,None,None,None,1994,7,29,3.2083333333333335,0.5822500764406576,12
423,Blown Away (1994),0109303,178,"Thriller,Action,Crime,Drama",en,13.429,1994-07-01,6.1,415,Thriller,Action,Crime,Drama,None,1994,7,1,2.85,0.5797509043642028,10
426,Body Snatchers (1993),0106452,4722,"Horror,Science Fiction,Thriller",en,8.648,1993-06-09,6.1,300,Horror,Science Fiction,Thriller,None,None,1993,6,9,3.142857142857143,0.3779644730092272,7
428,"Bronx Tale, A (1993)",0106489,1607,"Drama,Crime",en,21.149,1993-09-14,7.8,1682,Drama,Crime,None,None,None,1993,9,14,3.7222222222222223,0.7900525340355208,18
431,Carlito's Way (1993),0106519,6075,"Crime,Thriller,Drama",en,17.871,1993-11-10,7.8,2542,Crime,Thriller,Drama,None,None,1993,11,10,3.738095238095238,0.8057574472998749,42
432,City Slickers II: The Legend of Curly's Gold (1994),0109439,11310,"Action,Comedy,Drama,Western",en,10.554,1994-06-10,5.2,249,Action,Comedy,Drama,Western,None,1994,6,10,2.6454545454545455,1.0259265336880867,55
434,Cliffhanger (1993),0106582,9350,"Action,Adventure,Thriller",en,21.641,1993-05-28,6.5,1879,Action,Adventure,Thriller,None,None,1993,5,28,3.0346534653465347,0.9007147876619276,101
435,Coneheads (1993),0106598,9612,"Comedy,Science Fiction,Family",en,18.041,1993-07-23,5.3,740,Comedy,Science Fiction,Family,None,None,1993,7,23,2.4206349206349205,1.0708993401928106,63
436,Color of Night (1994),0109456,2124,"Romance,Thriller,Drama",en,14.475,1994-08-19,5.8,450,Romance,Thriller,Drama,None,None,1994,8,19,2.5714285714285716,0.9322272357358045,7
440,Dave (1993),0106673,11566,Comedy,en,12.908,1993-05-07,6.6,597,Comedy,None,None,None,None,1993,5,7,3.5460526315789473,0.6692166145524052,76
441,Dazed and Confused (1993),0106677,9571,"Comedy,Drama",en,14.526,1993-09-24,7.4,1632,Comedy,Drama,None,None,None,1993,9,24,3.9285714285714284,0.9276999394741536,42
442,Demolition Man (1993),0106697,9739,"Crime,Action,Science Fiction",en,24.389,1993-10-08,6.7,2957,Crime,Action,Science Fiction,None,None,1993,10,8,3.0925925925925926,0.9940796972297768,81
446,Farewell My Concubine (Ba wang bie ji) (1993),0106332,10997,Drama,zh,10.943,1993-01-01,7.9,382,Drama,None,None,None,None,1993,1,1,3.8333333333333335,1.2990381056766578,9
448,Fearless (1993),0106881,10443,Drama,en,6.823,1993-10-15,7.0,241,Drama,None,None,None,None,1993,10,15,3.625,0.5175491695067657,8
453,For Love or Money (1993),0106941,9024,"Comedy,Romance",en,11.374,1993-10-01,6.2,286,Comedy,Romance,None,None,None,1993,10,1,2.8,0.8366600265340756,5
454,"Firm, The (1993)",0106918,37233,"Drama,Mystery,Thriller",en,17.67,1993-06-30,6.7,1592,Drama,Mystery,Thriller,None,None,1993,6,30,3.5346534653465347,0.8254011925802331,101
455,Free Willy (1993),0106965,1634,"Family,Adventure,Drama",en,40.584,1993-07-16,6.2,1483,Family,Adventure,Drama,None,None,1993,7,16,2.391891891891892,1.0873970905021,37
457,"Fugitive, The (1993)",0106977,5503,"Drama,Action,Thriller",en,27.426,1993-08-06,7.4,3401,Drama,Action,Thriller,None,None,1993,8,6,3.9921052631578946,0.7859148879384229,190
459,"Getaway, The (1994)",0109890,2087,"Action,Crime,Drama,Mystery,Romance,Thriller",en,11.801,1994-02-11,5.6,255,Action,Crime,Drama,Mystery,Romance,1994,2,11,2.25,0.6123724356957945,6
464,Hard Target (1993),0107076,2019,Action,en,26.559,1993-08-20,6.3,868,Action,None,None,None,None,1993,8,20,2.9,0.7378647873726218,10
466,Hot Shots! Part Deux (1993),0107144,9255,"Action,Comedy,War",en,25.48,1993-05-21,6.5,1490,Action,Comedy,War,None,None,1993,5,21,2.8666666666666667,1.0690827157462346,60
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0112966,10612,"Drama,Comedy,Romance",en,6.821,1995-05-12,6.3,231,Drama,Comedy,Romance,None,None,1995,5,12,3.2045454545454546,0.8403385217689543,22
469,"House of the Spirits, The (1993)",0107151,2259,"Romance,Drama",en,13.104,1993-10-19,6.9,551,Romance,Drama,None,None,None,1993,10,19,3.4,0.8944271909999159,5
471,"Hudsucker Proxy, The (1994)",0110074,11934,"Comedy,Drama",en,9.672,1994-03-11,7.1,806,Comedy,Drama,None,None,None,1994,3,11,3.55,1.1082441645256373,40
474,In the Line of Fire (1993),0107206,9386,"Action,Drama,Thriller,Crime,Mystery",en,16.364,1993-07-08,7.0,1223,Action,Drama,Thriller,Crime,Mystery,1993,7,8,3.692857142857143,0.6878492901520892,70
475,In the Name of the Father (1993),0107207,7984,Drama,en,14.667,1993-12-12,7.9,1374,Drama,None,None,None,None,1993,12,12,4.3,0.6291528696058958,25
477,What's Love Got to Do with It? (1993),0108551,15765,"Drama,Music",en,9.685,1993-06-09,7.0,216,Drama,Music,None,None,None,1993,6,9,3.3823529411764706,0.5736236724953554,17
479,Judgment Night (1993),0107286,6,"Action,Crime,Thriller",en,8.574,1993-10-15,6.6,247,Action,Crime,Thriller,None,None,1993,10,15,2.25,0.5,4
480,Jurassic Park (1993),0107290,329,"Adventure,Science Fiction",en,66.065,1993-06-11,7.9,13748,Adventure,Science Fiction,None,None,None,1993,6,11,3.75,0.8553011658989986,238
481,Kalifornia (1993),0107302,10909,"Thriller,Crime",en,7.024,1993-06-24,6.6,598,Thriller,Crime,None,None,None,1993,6,24,3.1578947368421053,0.8342100651206134,19
482,Killing Zoe (1994),0110265,507,"Action,Crime,Drama,Thriller",en,7.405,1993-10-01,6.2,265,Action,Crime,Drama,Thriller,None,1993,10,1,3.625,0.44320263021395917,8
485,Last Action Hero (1993),0107362,9593,"Adventure,Fantasy,Action,Comedy,Family",en,22.196,1993-06-18,6.4,2119,Adventure,Fantasy,Action,Comedy,Family,1993,6,18,2.9339622641509435,0.9659478000362004,53
489,Made in America (1993),0107478,12121,Comedy,en,6.706,1993-01-06,5.5,289,Comedy,None,None,None,None,1993,1,6,2.8636363636363638,0.3233348953414316,11
490,Malice (1993),0107497,2246,Thriller,en,10.594,1993-09-29,6.2,349,Thriller,None,None,None,None,1993,9,29,3.0,0.7385489458759964,12
491,"Man Without a Face, The (1993)",0107501,10502,Drama,en,7.264,1993-08-25,6.5,419,Drama,None,None,None,None,1993,8,25,3.2941176470588234,1.1048023512348792,17
492,Manhattan Murder Mystery (1993),0107507,10440,"Comedy,Mystery",en,7.894,1993-05-02,7.3,856,Comedy,Mystery,None,None,None,1993,5,2,3.75,0.8715591687403585,14
493,Menace II Society (1993),0107554,9516,"Drama,Crime",en,13.928,1993-05-26,7.5,582,Drama,Crime,None,None,None,1993,5,26,3.6666666666666665,0.6154574548966637,12
494,Executive Decision (1996),0116253,2320,"Action,Adventure,Drama,Thriller",en,14.628,1996-03-15,6.2,723,Action,Adventure,Drama,Thriller,None,1996,3,15,3.3780487804878048,0.979671423264441,41
495,In the Realm of the Senses (Ai no corrida) (1976),0074102,5879,"Drama,Romance",ja,29.007,1976-09-15,6.5,431,Drama,Romance,None,None,None,1976,9,15,5.0,0.0,1
497,Much Ado About Nothing (1993),0107616,11971,"Drama,Comedy,Romance",en,8.791,1993-05-07,7.0,581,Drama,Comedy,Romance,None,None,1993,5,7,3.813953488372093,0.8798217880557071,43
500,Mrs. Doubtfire (1993),0107614,788,"Comedy,Drama,Family",en,21.637,1993-11-24,7.2,5150,Comedy,Drama,Family,None,None,1993,11,24,3.388888888888889,0.9034596373050189,144
501,Naked (1993),0107653,21450,"Drama,Comedy",en,7.608,1993-09-14,7.4,386,Drama,Comedy,None,None,None,1993,9,14,3.6666666666666665,1.0801234497346435,6
502,"Next Karate Kid, The (1994)",0110657,11231,"Action,Drama,Family,Adventure",en,21.778,1994-07-18,5.3,804,Action,Drama,Family,Adventure,None,1994,7,18,2.3666666666666667,1.0431180365113233,15
504,No Escape (1994),0110678,10447,"Action,Drama,Science Fiction,Thriller",en,9.554,1994-04-29,6.3,314,Action,Drama,Science Fiction,Thriller,None,1994,4,29,3.0,0.0,2
505,North (1994),0110687,31586,"Comedy,Drama,Family,Fantasy,Science Fiction",en,9.22,1994-07-22,5.1,204,Comedy,Drama,Family,Fantasy,Science Fiction,1994,7,22,2.2142857142857144,1.2198750911856664,7
506,Orlando (1992),0107756,9300,"Drama,Fantasy",en,8.066,1992-12-11,6.9,228,Drama,Fantasy,None,None,None,1992,12,11,4.5,0.7071067811865476,2
507,"Perfect World, A (1993)",0107808,9559,"Crime,Drama,Thriller",en,13.107,1993-11-24,7.5,1293,Crime,Drama,Thriller,None,None,1993,11,24,3.3846153846153846,0.6504436355879909,13
508,Philadelphia (1993),0107818,9800,Drama,en,17.163,1993-12-22,7.7,3529,Drama,None,None,None,None,1993,12,22,3.6136363636363638,0.8892324025440514,66
509,"Piano, The (1993)",0107822,713,"Drama,Romance",en,11.12,1993-05-19,7.4,1153,Drama,Romance,None,None,None,1993,5,19,3.540983606557377,0.9970585153641229,61
514,"Ref, The (1994)",0110955,10872,"Comedy,Crime,Drama",en,9.829,1994-03-09,6.5,258,Comedy,Crime,Drama,None,None,1994,3,9,3.4166666666666665,1.0744355563298724,18
515,"Remains of the Day, The (1993)",0107943,1245,"Drama,Romance",en,9.223,1993-11-05,7.4,973,Drama,Romance,None,None,None,1993,11,5,3.6041666666666665,1.0105870728858835,24
